,customer_id,first_name,last_name,email,subscription_type,plan_type,auto_renew,avg_articles_per_week,days_since_last_login,support_tickets_last_90d,discount_used_last_renewal,email_open_rate,time_spent_per_session_mins,region,most_read_category,completion_rate,article_skips_per_week,primary_device,previous_renewal_status,last_campaign_engaged,campaign_ctr,nps_score,sentiment_score,subscription_start_date,subscription_end_date,csat_score,customer_age,gender,signup_source,payment_method,downgrade_history,subscription_status,Phone,full_name,churn_score,churn_risk
71,EC-2024-000072,Barbara,Allen,barbara_allen@icloud.com,Digital,Monthly,Yes,4.75,21,1,No,0.1,13.31,Europe,Finance,0.57,0,Mobile,Manual,No Data,0.19,-14,-0.38,2024-07-03 05:54:16.425694,2025-07-03 05:54:16.425694,3,63,Female,Mobile App,PayPal,Yes,Active,+44-7915041924,Barbara Allen,0.0724214843134566,Low
72,EC-2024-000073,Christopher,Roberts,christopher_roberts@gmail.com,Espresso,Monthly,No,2.66,25,1,Yes,0.2,5.74,North America,Politics,0.6,1,Mobile,Auto,No Data,0.64,23,0.61,2024-11-22 05:54:16.425698,2025-11-22 05:54:16.425698,5,28,Male,Referral,PayPal,No,Cancelled,+1-552-554-2883,Christopher Roberts,0.9890418413895884,Churned
73,EC-2023-000074,Emma,Campbell,emma_campbell@outlook.com,Digital+Print,Monthly,Yes,2.93,3,0,No,0.41,9.79,Asia,Culture,0.35,1,Desktop,Auto,No Data,0.08,-55,-0.17,2023-06-26 05:54:16.425702,2024-06-25 05:54:16.425702,2,59,Female,Web,Credit Card,Yes,Active,+91-8684486058,Emma Campbell,0.0084352114622493,Low
74,EC-2022-000075,Victoria,White,victoria_white@icloud.com,Digital+Print,Annual,Yes,0.7,0,1,No,0.21,17.65,Asia,Culture,0.32,1,Desktop,Auto,Retention Offer,0.55,55,-0.16,2022-10-19 05:54:16.425733,2023-10-19 05:54:16.425733,4,63,Female,Web,Credit Card,No,Active,+91-8436986261,Victoria White,0.0160998318643098,Low
75,EC-2024-000076,Sharon,Ramirez,sharon_ramirez@icloud.com,Digital,Monthly,Yes,3.77,6,1,Yes,0.88,14.66,Europe,Finance,0.79,0,Desktop,Auto,Retention Offer,0.23,-8,0.14,2024-08-25 05:54:16.425737,2025-08-25 05:54:16.425737,3,18,Female,Web,PayPal,No,Active,+44-7817807663,Sharon Ramirez,0.092714812525724,Low
76,EC-2023-000077,Pamela,Hall,pamela_hall@hotmail.com,Digital+Print,Monthly,No,3.86,29,2,Yes,0.16,15.4,Europe,Politics,0.61,1,Desktop,Manual,Retention Offer,0.33,79,-1.49,2023-10-09 05:54:16.425742,2024-10-08 05:54:16.425742,4,33,Female,Web,Debit Card,Yes,Cancelled,+44-7589409402,Pamela Hall,0.957470981728694,Churned
77,EC-2024-000078,Andrew,White,andrew_white@yahoo.com,Digital,Monthly,Yes,2.91,17,1,No,0.46,10.1,North America,Politics,0.69,2,Mobile,Manual,Newsletter Promo,0.39,-86,-0.91,2024-11-29 05:54:16.425747,2025-11-29 05:54:16.425747,3,42,Male,Mobile App,Credit Card,No,Active,+1-286-550-7436,Andrew White,0.2008123971599213,Low
78,EC-2024-000079,Anthony,Thomas,anthony_thomas@mail.com,Digital,Monthly,Yes,4.69,8,0,No,0.61,11.28,Europe,Technology,0.69,2,Mobile,Manual,No Data,0.32,72,0.29,2024-07-04 05:54:16.425751,2025-07-04 05:54:16.425751,2,55,Male,Mobile App,Credit Card,No,Active,+44-7888412065,Anthony Thomas,0.0058050891635318,Low
79,EC-2025-000080,George,Johnson,george_johnson@outlook.com,Digital,Annual,Yes,2.5,28,0,Yes,0.69,14.01,North America,Finance,0.49,2,Mobile,Auto,Survey,0.11,-43,-0.12,2025-03-06 05:54:16.425755,2026-03-06 05:54:16.425755,4,35,Male,Web,PayPal,No,Active,+1-567-763-2382,George Johnson,0.5133489496732283,Medium
80,EC-2024-000081,Edward,Walker,edward_walker@gmail.com,Digital+Print,Annual,No,3.85,2,1,No,0.38,16.24,North America,Culture,0.63,0,Desktop,Auto,Newsletter Promo,0.44,94,-0.08,2024-09-18 05:54:16.425759,2025-09-18 05:54:16.425759,2,33,Male,Mobile App,Credit Card,No,Active,+1-599-409-7552,Edward Walker,0.046417527136666,Low
81,EC-2023-000082,Brenda,Hill,brenda_hill@hotmail.com,Digital,Monthly,No,1.47,7,1,Yes,0.87,2.19,Europe,Environment,0.63,0,Desktop,Auto,No Data,0.46,-29,-0.33,2023-03-25 05:54:16.425764,2024-03-24 05:54:16.425764,4,36,Female,Mobile App,Credit Card,No,Cancelled,+44-7823939378,Brenda Hill,0.9260749379921024,Churned
82,EC-2023-000083,Andrew,Rivera,andrew_rivera@yahoo.com,Digital,Monthly,Yes,2.96,28,0,Yes,0.57,4.74,Others,Culture,0.57,0,Mobile,Auto,No Data,0.33,-3,-0.14,2023-09-27 05:54:16.425768,2024-09-26 05:54:16.425768,3,33,Male,Web,PayPal,No,Active,+25-7994936762,Andrew Rivera,0.6059367124501697,Medium
83,EC-2023-000084,Paul,Roberts,paul_roberts@yahoo.com,Espresso,Annual,Yes,2.74,23,4,No,0.44,15.24,Europe,Finance,0.87,2,Mobile,Auto,Newsletter Promo,0.07,-28,0.6,2023-10-12 05:54:16.425772,2024-10-11 05:54:16.425772,2,22,Male,Mobile App,Credit Card,No,Active,+44-7148137289,Paul Roberts,0.5806422308802818,Medium
84,EC-2024-000085,Ashley,Martinez,ashley_martinez@mail.com,Digital,Annual,Yes,3.34,18,0,No,0.07,8.89,North America,Culture,0.62,2,Tablet,Auto,Retention Offer,0.3,-20,0.07,2024-01-18 05:54:16.425777,2025-01-17 05:54:16.425777,3,44,Female,Web,Credit Card,No,Active,+1-417-832-4638,Ashley Martinez,0.0155371652182855,Low
85,EC-2023-000086,Larry,Wilson,larry_wilson@mail.com,Digital+Print,Monthly,Yes,2.45,3,1,No,0.46,7.31,Europe,Finance,0.72,3,Desktop,Auto,No Data,0.2,68,0.53,2023-04-03 05:54:16.425781,2024-04-02 05:54:16.425781,3,61,Male,Mobile App,PayPal,No,Active,+44-7113487714,Larry Wilson,0.1231990972847717,Low
86,EC-2023-000087,Jonathan,Garcia,jonathan_garcia@yahoo.com,Digital,Monthly,No,2.8,17,2,Yes,0.82,4.98,Asia,Politics,0.93,1,Desktop,Auto,No Data,0.09,-36,-0.08,2023-12-30 05:54:16.425785,2024-12-29 05:54:16.425785,4,23,Male,Web,Credit Card,No,Cancelled,+91-9580198071,Jonathan Garcia,0.9429749001472204,Churned
87,EC-2023-000088,Victoria,Wright,victoria_wright@icloud.com,Digital+Print,Monthly,Yes,4.24,19,0,No,0.61,7.78,Asia,Politics,0.91,2,Mobile,Auto,Survey,0.17,67,0.01,2023-10-25 05:54:16.425789,2024-10-24 05:54:16.425789,4,51,Female,Web,Credit Card,No,Active,+91-7376678585,Victoria Wright,0.0324955931452847,Low
88,EC-2024-000089,Matthew,Sanchez,matthew_sanchez@outlook.com,Digital+Print,Annual,Yes,2.34,26,2,No,0.83,4.39,Asia,Finance,0.92,2,Mobile,Auto,Newsletter Promo,0.58,-96,0.16,2024-02-10 05:54:16.425793,2025-02-09 05:54:16.425793,2,33,Male,Mobile App,Credit Card,No,Active,+91-8639798159,Matthew Sanchez,0.3090426951676404,Low
89,EC-2022-000090,Ashley,Rodriguez,ashley_rodriguez@icloud.com,Digital+Print,Monthly,Yes,0.59,10,0,No,0.49,18.36,Europe,Environment,0.49,1,Desktop,Manual,No Data,0.3,-73,0.26,2022-12-27 05:54:16.425797,2023-12-27 05:54:16.425797,5,40,Female,Mobile App,Credit Card,Yes,Active,+44-7305149595,Ashley Rodriguez,0.2769000364740027,Low
90,EC-2022-000091,Carolyn,Nguyen,carolyn_nguyen@mail.com,Digital+Print,Annual,Yes,5.62,26,3,No,0.12,9.91,Asia,Politics,0.32,1,Desktop,Auto,Newsletter Promo,0.38,-63,-0.42,2022-11-06 05:54:16.425801,2023-11-06 05:54:16.425801,1,60,Female,Mobile App,Credit Card,Yes,Active,+91-8880462415,Carolyn Nguyen,0.0276646538347801,Low
91,EC-2022-000092,Emily,Hall,emily_hall@icloud.com,Digital,Monthly,Yes,5.07,13,0,No,0.01,9.77,North America,Politics,0.48,1,Desktop,Manual,No Data,0.36,-20,-0.01,2022-12-18 05:54:16.425805,2023-12-18 05:54:16.425805,4,61,Female,Web,Credit Card,No,Active,+1-257-718-4567,Emily Hall,0.0082133754154193,Low
92,EC-2024-000093,Timothy,Smith,timothy_smith@hotmail.com,Digital,Monthly,No,1.06,24,2,No,0.3,12.35,North America,Environment,0.5,0,Desktop,Auto,No Data,0.23,-14,-0.34,2024-12-12 05:54:16.425809,2025-12-12 05:54:16.425809,3,49,Male,Mobile App,PayPal,No,Cancelled,+1-607-899-8898,Timothy Smith,0.9971927379793128,Churned
93,EC-2023-000094,Kenneth,Campbell,kenneth_campbell@yahoo.com,Digital,Monthly,Yes,4.03,17,3,Yes,0.7,13.85,North America,Politics,0.94,0,Desktop,Manual,Retention Offer,0.16,45,0.75,2023-03-13 05:54:16.425814,2024-03-12 05:54:16.425814,1,60,Male,Web,PayPal,No,Cancelled,+1-857-974-7163,Kenneth Campbell,0.8138568111944918,Churned
94,EC-2022-000095,Karen,Martinez,karen_martinez@icloud.com,Digital,Monthly,No,2.25,27,2,Yes,0.79,13.78,Europe,Culture,0.75,3,Desktop,Auto,Retention Offer,0.21,-64,-0.86,2022-10-16 05:54:16.425818,2023-10-16 05:54:16.425818,2,40,Female,Mobile App,Credit Card,No,Cancelled,+44-7165818874,Karen Martinez,0.994954580298072,Churned
95,EC-2023-000096,Patrick,Hall,patrick_hall@outlook.com,Digital,Monthly,Yes,3.4,27,0,Yes,0.3,14.29,Others,Finance,0.36,1,Mobile,Auto,Retention Offer,0.38,54,0.29,2023-07-19 05:54:16.425822,2024-07-18 05:54:16.425822,1,37,Male,Mobile App,Credit Card,No,Active,+68-4765707848,Patrick Hall,0.3482576816300092,Low
96,EC-2022-000097,Donald,Johnson,donald_johnson@mail.com,Digital,Monthly,Yes,3.44,28,1,No,0.5,7.48,Asia,Politics,0.39,1,Mobile,Auto,Newsletter Promo,0.63,-76,-0.39,2022-09-18 05:54:16.425827,2023-09-18 05:54:16.425827,1,36,Male,Web,Credit Card,No,Active,+91-8232415404,Donald Johnson,0.3102439976293656,Low
97,EC-2024-000098,Timothy,Hall,timothy_hall@gmail.com,Digital+Print,Monthly,Yes,2.65,15,1,No,0.42,8.81,North America,Environment,0.41,2,Desktop,Manual,No Data,0.09,96,-0.57,2024-07-11 05:54:16.425831,2025-07-11 05:54:16.425831,5,46,Male,Web,PayPal,No,Active,+1-777-451-5050,Timothy Hall,0.2988078346850824,Low
98,EC-2024-000099,Samantha,Roberts,samantha_roberts@outlook.com,Digital+Print,Annual,Yes,1.82,2,0,Yes,0.41,13.08,North America,Politics,0.74,0,Mobile,Auto,Retention Offer,0.17,-18,-0.15,2024-10-01 05:54:16.425835,2025-10-01 05:54:16.425835,5,25,Female,Mobile App,Credit Card,No,Active,+1-984-858-4074,Samantha Roberts,0.014962848275001,Low
99,EC-2023-000100,Victoria,Nguyen,victoria_nguyen@icloud.com,Digital,Monthly,Yes,1.96,14,1,No,0.23,7.89,North America,Technology,0.81,1,Desktop,Auto,No Data,0.33,-74,0.65,2023-06-15 05:54:16.425840,2024-06-14 05:54:16.425840,1,46,Female,Mobile App,PayPal,No,Active,+1-756-256-5734,Victoria Nguyen,0.5652432336637682,Medium
100,EC-2023-000101,Linda,Hernandez,linda_hernandez@outlook.com,Digital,Monthly,Yes,1.63,26,2,Yes,0.14,9.98,North America,Politics,0.9,0,Desktop,Manual,Newsletter Promo,0.28,-24,-0.32,2023-06-02 05:54:16.425844,2024-06-01 05:54:16.425844,5,35,Other,Referral,Credit Card,No,Cancelled,+1-374-795-4119,Linda Hernandez,0.9717050095234858,Churned
101,EC-2023-000102,Katherine,Martinez,katherine_martinez@yahoo.com,Digital,Annual,Yes,1.75,26,0,Yes,0.2,11.6,Europe,Politics,0.96,0,Tablet,Auto,No Data,0.49,81,-0.9,2023-02-08 05:54:16.425848,2024-02-08 05:54:16.425848,5,22,Female,Web,Debit Card,No,Cancelled,+44-7817406687,Katherine Martinez,0.3501594895368171,Churned
102,EC-2023-000103,Brandon,King,brandon_king@hotmail.com,Digital,Annual,No,2.9,3,1,No,0.06,13.14,Others,Politics,0.44,2,Mobile,Auto,No Data,0.3,34,-0.47,2023-04-08 05:54:16.425852,2024-04-07 05:54:16.425852,1,29,Male,Mobile App,Credit Card,No,Active,+40-8253720342,Brandon King,0.0252561273843281,Low
103,EC-2024-000104,Melissa,Wilson,melissa_wilson@gmail.com,Digital+Print,Annual,Yes,1.93,4,0,Yes,0.2,2.89,Others,Politics,0.52,0,Mobile,Auto,No Data,0.41,-11,0.06,2024-09-30 05:54:16.425856,2025-09-30 05:54:16.425856,4,27,Female,Mobile App,PayPal,No,Active,+62-2821352700,Melissa Wilson,0.014518836429865,Low
104,EC-2022-000105,Margaret,Thomas,margaret_thomas@yahoo.com,Digital,Annual,Yes,4.02,16,3,Yes,0.01,12.86,Europe,Politics,0.47,1,Desktop,Auto,No Data,0.5,-74,-0.81,2022-12-06 05:54:16.425860,2023-12-06 05:54:16.425860,5,64,Female,Mobile App,PayPal,No,Active,+44-7546104693,Margaret Thomas,0.1631462610905429,Low
105,EC-2023-000106,Amanda,Campbell,amanda_campbell@hotmail.com,Digital,Monthly,Yes,5.23,6,2,No,0.63,9.07,Asia,Culture,0.55,0,Desktop,Auto,Newsletter Promo,0.35,21,0.36,2023-07-06 05:54:16.425864,2024-07-05 05:54:16.425864,1,54,Female,Mobile App,Credit Card,No,Active,+91-8460663363,Amanda Campbell,0.0116466808700393,Low
106,EC-2024-000107,Dorothy,Rodriguez,dorothy_rodriguez@mail.com,Digital,Monthly,Yes,2.13,15,1,No,0.32,12.83,Europe,Finance,0.94,0,Desktop,Auto,No Data,0.45,-42,-0.79,2024-04-06 05:54:16.425869,2025-04-06 05:54:16.425869,4,34,Female,Web,PayPal,Yes,Active,+44-7858540698,Dorothy Rodriguez,0.3122312451419555,Low
107,EC-2024-000108,Michael,Green,michael_green@gmail.com,Digital,Annual,Yes,3.36,13,1,No,0.97,13.11,North America,Finance,0.7,4,Mobile,Manual,Retention Offer,0.59,-29,-0.24,2024-03-29 05:54:16.425873,2025-03-29 05:54:16.425873,5,49,Other,Mobile App,PayPal,No,Active,+1-575-285-1212,Michael Green,0.0178608056925941,Low
108,EC-2024-000109,Rachel,Allen,rachel_allen@yahoo.com,Digital,Monthly,No,3.75,25,0,No,0.19,16.43,Europe,Finance,0.82,0,Mobile,Manual,Newsletter Promo,0.2,58,0.41,2024-12-26 05:54:16.425877,2025-12-26 05:54:16.425877,1,21,Female,Mobile App,PayPal,No,Cancelled,+44-7305214658,Rachel Allen,0.8331732162216335,Churned
109,EC-2023-000110,Nicole,Green,nicole_green@mail.com,Digital,Monthly,Yes,3.71,15,0,No,0.35,15.41,Europe,Environment,0.64,0,Desktop,Auto,Retention Offer,0.39,-10,-0.25,2023-10-16 05:54:16.425882,2024-10-15 05:54:16.425882,5,48,Female,Web,PayPal,No,Active,+44-7147877172,Nicole Green,0.0503134401030502,Low
110,EC-2022-000111,Karen,Baker,karen_baker@icloud.com,Digital,Annual,No,3.11,6,0,No,0.36,15.39,Asia,Environment,0.32,0,Desktop,Auto,No Data,0.06,-33,-0.67,2022-10-22 05:54:16.425886,2023-10-22 05:54:16.425886,4,43,Female,Web,Credit Card,Yes,Active,+91-7647592616,Karen Baker,0.0159390146026405,Low
111,EC-2022-000112,Jessica,Ramirez,jessica_ramirez@gmail.com,Digital,Monthly,No,4.11,8,1,Yes,0.01,15.77,North America,Technology,0.34,3,Desktop,Manual,No Data,0.17,5,-0.05,2022-11-02 05:54:16.425890,2023-11-02 05:54:16.425890,1,29,Other,Mobile App,Credit Card,No,Active,+1-224-603-7078,Jessica Ramirez,0.477831666248376,Low
112,EC-2024-000113,Sharon,Lee,sharon_lee@gmail.com,Digital,Monthly,No,3.72,3,2,No,0.84,11.17,North America,Culture,0.68,2,Mobile,Manual,No Data,0.43,-97,-0.25,2024-12-26 05:54:16.425894,2025-12-26 05:54:16.425894,4,35,Female,Web,Credit Card,No,Active,+1-588-913-3921,Sharon Lee,0.2711138203656156,Low
113,EC-2025-000114,Jennifer,Smith,jennifer_smith@hotmail.com,Digital,Monthly,Yes,1.14,29,0,No,0.03,10.13,North America,Finance,0.8,1,Mobile,Manual,Newsletter Promo,0.51,45,0.61,2025-02-20 05:54:16.425899,2026-02-20 05:54:16.425899,3,25,Female,Web,PayPal,Yes,Cancelled,+1-999-323-8190,Jennifer Smith,0.8947343029458242,Churned
114,EC-2024-000115,Katherine,Garcia,katherine_garcia@yahoo.com,Digital+Print,Monthly,Yes,4.3,29,2,Yes,0.94,13.49,Others,Finance,0.45,0,Mobile,Auto,Retention Offer,0.11,-38,0.41,2024-01-10 05:54:16.425903,2025-01-09 05:54:16.425903,2,49,Female,Mobile App,Credit Card,No,Active,+84-4446643316,Katherine Garcia,0.6500443098270894,Medium
115,EC-2024-000116,Kimberly,Lee,kimberly_lee@icloud.com,Digital,Monthly,No,4.33,21,3,No,0.89,12.93,Europe,Technology,0.81,2,Tablet,Manual,Survey,0.31,-14,0.25,2024-05-06 05:54:16.425907,2025-05-06 05:54:16.425907,3,37,Female,Web,PayPal,No,Cancelled,+44-7735763028,Kimberly Lee,0.951184708390836,Churned
116,EC-2023-000117,Matthew,Lewis,matthew_lewis@hotmail.com,Digital,Monthly,Yes,1.86,10,1,Yes,0.54,8.76,Asia,Technology,0.87,0,Desktop,Manual,No Data,0.73,79,0.01,2023-04-17 05:54:16.425911,2024-04-16 05:54:16.425911,5,66,Male,Web,Credit Card,No,Cancelled,+91-9722142097,Matthew Lewis,0.3836758693463059,Churned
117,EC-2024-000118,Edward,Allen,edward_allen@mail.com,Digital,Annual,Yes,3.06,1,1,No,0.54,11.62,Asia,Finance,0.59,3,Mobile,Auto,Newsletter Promo,0.42,10,-0.11,2024-01-29 05:54:16.425916,2025-01-28 05:54:16.425916,4,57,Male,Mobile App,Credit Card,Yes,Active,+91-7981354169,Edward Allen,0.0017810910097131,Low
118,EC-2024-000119,Kenneth,Lewis,kenneth_lewis@mail.com,Espresso,Monthly,No,4.02,11,0,No,0.65,9.86,North America,Finance,0.82,0,Mobile,Auto,No Data,0.06,90,-0.11,2024-05-18 05:54:16.425920,2025-05-18 05:54:16.425920,1,30,Male,Web,Credit Card,No,Active,+1-606-974-4864,Kenneth Lewis,0.2383830905418271,Low
119,EC-2022-000120,Nicholas,Hernandez,nicholas_hernandez@outlook.com,Digital,Monthly,Yes,2.69,11,2,No,0.39,6.58,Europe,Environment,0.58,0,Desktop,Auto,Retention Offer,0.42,72,-0.85,2022-10-12 05:54:16.425924,2023-10-12 05:54:16.425924,4,40,Male,Mobile App,Credit Card,No,Active,+44-7797587710,Nicholas Hernandez,0.1572816191511069,Low
120,EC-2023-000121,Carol,Ramirez,carol_ramirez@icloud.com,Espresso,Annual,Yes,4.61,29,2,Yes,0.65,15.16,Asia,Culture,0.77,0,Mobile,Auto,Retention Offer,0.11,39,0.0,2023-11-25 05:54:16.425929,2024-11-24 05:54:16.425929,5,20,Female,Web,Credit Card,No,Active,+91-7473964162,Carol Ramirez,0.0907961196885032,Low
121,EC-2023-000122,Donna,Rodriguez,donna_rodriguez@gmail.com,Digital,Annual,Yes,6.55,3,1,No,0.04,10.22,Europe,Finance,0.83,0,Desktop,Manual,Newsletter Promo,0.26,35,-0.4,2023-03-13 05:54:16.425933,2024-03-12 05:54:16.425933,1,52,Female,Mobile App,Credit Card,No,Active,+44-7880215066,Donna Rodriguez,0.0001424622435791,Low
122,EC-2023-000123,Catherine,Campbell,catherine_campbell@gmail.com,Espresso,Annual,Yes,1.82,17,2,Yes,0.05,18.19,Others,Technology,0.99,0,Desktop,Manual,Newsletter Promo,0.18,-79,-0.04,2023-08-01 05:54:16.425937,2024-07-31 05:54:16.425937,3,56,Female,Web,Credit Card,No,Cancelled,+44-3819943605,Catherine Campbell,0.3842835500776217,Churned
123,EC-2022-000124,Julie,King,julie_king@mail.com,Digital,Annual,Yes,0.93,25,1,No,0.46,3.5,North America,Politics,0.54,1,Mobile,Manual,Newsletter Promo,0.12,-10,0.03,2022-11-28 05:54:16.425942,2023-11-28 05:54:16.425942,4,67,Other,Web,PayPal,Yes,Active,+1-762-264-1340,Julie King,0.6994807047193647,Medium
124,EC-2023-000125,Kevin,Clark,kevin_clark@mail.com,Digital,Monthly,Yes,3.46,20,2,No,0.55,7.77,North America,Politics,0.59,1,Mobile,Manual,No Data,0.17,68,-0.24,2023-01-17 05:54:16.425947,2024-01-17 05:54:16.425947,2,38,Male,Mobile App,Credit Card,Yes,Active,+1-599-928-4262,Kevin Clark,0.3029098688767452,Low
125,EC-2023-000126,Rebecca,Taylor,rebecca_taylor@gmail.com,Digital+Print,Monthly,Yes,4.08,6,0,No,0.89,10.13,Asia,Finance,0.42,1,Desktop,Auto,No Data,0.23,15,0.47,2023-08-14 05:54:16.425951,2024-08-13 05:54:16.425951,5,24,Female,Web,Credit Card,No,Active,+91-7487046209,Rebecca Taylor,0.0043750132744632,Low
126,EC-2023-000127,David,Thompson,david_thompson@hotmail.com,Digital,Monthly,Yes,2.65,28,0,Yes,0.1,14.55,Asia,Finance,0.44,1,Mobile,Auto,No Data,0.33,-60,-0.54,2023-12-18 05:54:16.425955,2024-12-17 05:54:16.425955,5,43,Male,Mobile App,PayPal,No,Active,+91-7550881889,David Thompson,0.6006050868857015,Medium
127,EC-2024-000128,Christine,Sanchez,christine_sanchez@mail.com,Espresso,Monthly,No,5.18,0,0,Yes,0.82,11.6,Others,Politics,0.79,3,Mobile,Manual,No Data,0.31,-20,-0.25,2024-06-05 05:54:16.425959,2025-06-05 05:54:16.425959,4,40,Female,Mobile App,Credit Card,Yes,Active,+89-1364200666,Christine Sanchez,0.0145546446166681,Low
128,EC-2024-000129,Jessica,Green,jessica_green@outlook.com,Digital,Monthly,Yes,0.99,25,0,No,0.21,11.24,Europe,Culture,0.94,2,Tablet,Auto,Survey,0.42,22,-0.16,2024-06-03 05:54:16.425963,2025-06-03 05:54:16.425963,3,49,Female,Mobile App,Credit Card,No,Cancelled,+44-7911227997,Jessica Green,0.8241955838293265,Churned
129,EC-2023-000130,Nicole,Wright,nicole_wright@hotmail.com,Digital,Monthly,Yes,4.04,25,2,No,0.39,5.49,Others,Finance,0.58,2,Desktop,Auto,Retention Offer,0.39,-44,0.58,2023-10-11 05:54:16.425969,2024-10-10 05:54:16.425969,3,19,Female,Web,Credit Card,No,Active,+95-3504265603,Nicole Wright,0.1961999606225469,Low
130,EC-2024-000131,Rebecca,Harris,rebecca_harris@icloud.com,Digital+Print,Annual,No,2.09,22,2,No,0.32,5.37,Asia,Technology,0.43,3,Desktop,Auto,No Data,0.34,59,0.02,2024-02-27 05:54:16.425973,2025-02-26 05:54:16.425973,2,56,Female,Mobile App,Credit Card,No,Active,+91-7353465608,Rebecca Harris,0.8159562875452081,High
131,EC-2024-000132,James,Davis,james_davis@yahoo.com,Digital,Monthly,No,5.58,25,2,No,0.4,11.29,Asia,Politics,0.5,2,Mobile,Auto,No Data,0.05,26,-0.01,2024-02-11 05:54:16.425978,2025-02-10 05:54:16.425978,2,19,Male,Web,Credit Card,No,Cancelled,+91-8305479603,James Davis,0.4182256111519146,Churned
132,EC-2023-000133,Jason,Roberts,jason_roberts@gmail.com,Digital+Print,Monthly,Yes,5.99,12,0,No,0.15,4.54,Europe,Politics,0.62,1,Mobile,Auto,Retention Offer,0.3,-6,0.44,2023-09-06 05:54:16.425982,2024-09-05 05:54:16.425982,4,56,Male,Web,Credit Card,No,Active,+44-7626258141,Jason Roberts,0.0020721041216502,Low
133,EC-2025-000134,Matthew,Nelson,matthew_nelson@icloud.com,Digital,Monthly,Yes,1.85,5,1,Yes,0.5,7.87,North America,Culture,0.5,0,Mobile,Auto,Newsletter Promo,0.14,-46,-0.26,2025-01-24 05:54:16.425986,2026-01-24 05:54:16.425986,1,63,Male,Web,Credit Card,Yes,Cancelled,+1-631-340-9232,Matthew Nelson,0.4173225238422101,Churned
134,EC-2022-000135,Benjamin,Ramirez,benjamin_ramirez@hotmail.com,Digital,Monthly,Yes,2.18,5,0,Yes,0.8,12.0,Others,Technology,0.46,0,Mobile,Auto,No Data,0.28,-95,0.44,2022-12-10 05:54:16.425990,2023-12-10 05:54:16.425990,3,32,Male,Mobile App,Credit Card,No,Active,+80-4606526916,Benjamin Ramirez,0.0729789542813169,Low
135,EC-2023-000136,Lisa,White,lisa_white@icloud.com,Digital,Monthly,Yes,4.29,11,1,No,0.44,6.07,Europe,Environment,0.82,0,Desktop,Manual,No Data,0.1,66,0.2,2023-03-29 05:54:16.425994,2024-03-28 05:54:16.425994,1,33,Female,Mobile App,Credit Card,Yes,Active,+44-7128528887,Lisa White,0.0236357993159325,Low
136,EC-2022-000137,Rebecca,Jackson,rebecca_jackson@gmail.com,Digital+Print,Annual,No,2.42,7,1,No,0.49,16.42,Europe,Environment,0.31,0,Mobile,Manual,Newsletter Promo,0.4,-92,0.62,2022-09-17 05:54:16.425999,2023-09-17 05:54:16.425999,1,43,Female,Web,Credit Card,No,Active,+44-7267684417,Rebecca Jackson,0.2393141552682264,Low
137,EC-2024-000138,Karen,Brown,karen_brown@hotmail.com,Digital,Monthly,Yes,2.93,23,1,Yes,0.85,14.9,Europe,Finance,0.68,1,Desktop,Manual,No Data,0.54,-69,-0.19,2024-02-03 05:54:16.426003,2025-02-02 05:54:16.426003,4,25,Female,Mobile App,Credit Card,No,Active,+44-7280496322,Karen Brown,0.6308261323081866,Medium
138,EC-2024-000139,Julie,Martinez,julie_martinez@icloud.com,Espresso,Monthly,No,3.04,21,4,Yes,0.71,3.71,Europe,Politics,0.86,2,Mobile,Auto,No Data,0.09,63,-0.15,2024-06-16 05:54:16.426007,2025-06-16 05:54:16.426007,2,33,Female,Mobile App,Credit Card,No,Cancelled,+44-7364743539,Julie Martinez,0.9945273089212086,Churned
139,EC-2023-000140,Richard,Thompson,richard_thompson@mail.com,Digital,Monthly,Yes,0.12,18,0,No,0.49,6.27,Europe,Culture,0.49,0,Mobile,Manual,Newsletter Promo,0.32,27,0.07,2023-12-29 05:54:16.426012,2024-12-28 05:54:16.426012,1,38,Male,Web,PayPal,No,Cancelled,+44-7892070368,Richard Thompson,0.8347206570909395,Churned
140,EC-2023-000141,Jason,Martin,jason_martin@yahoo.com,Digital,Annual,Yes,2.98,4,2,No,0.26,0.86,North America,Environment,0.72,3,Tablet,Manual,No Data,0.42,-85,-0.03,2023-06-21 05:54:16.426016,2024-06-20 05:54:16.426016,4,56,Male,Mobile App,PayPal,No,Active,+1-975-972-2092,Jason Martin,0.0199661582836779,Low
141,EC-2023-000142,Janet,King,janet_king@gmail.com,Digital+Print,Monthly,Yes,1.97,17,1,No,0.88,6.87,Asia,Technology,0.77,5,Mobile,Auto,No Data,0.35,39,0.38,2023-04-21 05:54:16.426020,2024-04-20 05:54:16.426020,2,28,Female,Web,PayPal,Yes,Cancelled,+91-8569527929,Janet King,0.3646493289523412,Churned
